0, 0.9999999999999996
1, 0.9999999999999996
2, 0.9999999999999997
3, 0.9999999999999997
4, 0.9999999999999998
5, 0.9999999999999998
6, 0.9999999999999998
7, 0.9999999999999999
8, 0.9999999999999999
9, 0.9999999999999999
10, 1.0
11, 1.0
12, 1.0
13, 1.0
14, 1.0
15, 1.0000000000000002
16, 1.0000000000000002
17, 1.0000000000000002
18, 1.0000000000000002
19, 1.0000000000000002
20, 1.0000000000000615
21, 1.0000000000000615
22, 1.0000000000000615
23, 1.0000000000000615
24, 1.0000000000000615
25, 1.0000000000000615
26, 1.0000000000000615
27, 1.0000000000000615
28, 1.0000000000000615
29, 1.0000000000000615
30, 1.0000000000000615
31, 1.0000000000000615
32, 1.0000000000000615
33, 1.0000000000000615
34, 1.0000000000000615
35, 1.0000000000000615
36, 1.0000000000000615
37, 1.0000000000000615
38, 1.0000000000000615
39, 1.0000000000000615
40, 1.0000000000000615
41, 1.0000000000000615
42, 1.0000000000000615
43, 1.0000000000000615
44, 1.0000000000000615
45, 1.0000000000000615
46, 1.0000000000000615
47, 1.0000000000000615
48, 1.0000000000000615
49, 1.0000000000000615
50, 1.0000000000000615
51, 1.0000000000000615
52, 1.0000000000000615
53, 1.0000000000000615
54, 1.0000000000000615
55, 1.0000000000000615
56, 1.0000000000000615
57, 1.0000000000000615
58, 1.0000000000000615
59, 1.0000000000000615
60, 1.0000000000000615
61, 1.0000000000000615
62, 1.0000000000000615
63, 1.0000000000000615
64, 1.0000000000000615
65, 1.0000000000000615
66, 1.0000000000000615
67, 1.0000000000000615
68, 1.0000000000000615
69, 1.0000000000000615
70, 1.0000000000000615
71, 1.0000000000000615
72, 1.0000000000000615
73, 1.0000000000000615
74, 1.0000000000000615
75, 1.0000000000000615
76, 1.0000000000000615
77, 1.0000000000000615
78, 1.0000000000000615
79, 1.0000000000000615
80, 1.0000000000000615
81, 1.0000000000000615
82, 1.0000000000000615
83, 1.0000000000000615
84, 1.0000000000000615
85, 1.0000000000000615
86, 1.0000000000000615
87, 1.0000000000000615
88, 1.0000000000000615
89, 1.0000000000000615
90, 1.0000000000000615
91, 1.0000000000000615
92, 1.0000000000000615
93, 1.0000000000000615
94, 1.0000000000000615
95, 1.0000000000000615
96, 1.0000000000000615
97, 1.0000000000000615
98, 1.0000000000000615
99, 1.0000000000000615
100, 1.0000000000000615
101, 1.0000000000000615
102, 1.0000000000000615
103, 1.0000000000000615
104, 1.0000000000000615
105, 1.0000000000000615
106, 1.0000000000000615
107, 1.0000000000000615
108, 1.0000000000000615
109, 1.0000000000000615
110, 1.0000000000000615
111, 1.0000000000000615
112, 1.0000000000000615
113, 1.0000000000000615
114, 1.0000000000000615
115, 1.0000000000000615
116, 1.0000000000000615
117, 1.0000000000000615
118, 1.0000000000000615
119, 1.0000000000000615
120, 1.0000000000000615
121, 1.0000000000000615
122, 1.0000000000000615
123, 1.0000000000000615
124, 1.0000000000000615
125, 1.0000000000000615
126, 1.0000000000000615
127, 1.0000000000000615
128, 1.0000000000000615
129, 1.0000000000000615
130, 1.0000000000000615
131, 1.0000000000000615
132, 1.0000000000000615
133, 1.0000000000000615
134, 1.0000000000000615
135, 1.0000000000000615
136, 1.0000000000000615
137, 1.0000000000000615
138, 1.0000000000000615
139, 1.0000000000000615
140, 1.0000000000000615
141, 1.0000000000000615
142, 1.0000000000000615
143, 1.0000000000000615
144, 1.0000000000000615
145, 1.0000000000000615
146, 1.0000000000000615
147, 1.0000000000000615
148, 1.0000000000000615
149, 1.0000000000000615
150, 1.0000000000000615
151, 1.0000000000000615
152, 1.0000000000000615
153, 1.0000000000000615
154, 1.0000000000000615
155, 1.0000000000000615
156, 1.0000000000000615
157, 1.0000000000000615
158, 1.0000000000000615
159, 1.0000000000000615
160, 1.0000000000000615
161, 1.0000000000000615
162, 1.0000000000000615
163, 1.0000000000000615
164, 1.0000000000000615
165, 1.0000000000000615
166, 1.0000000000000615
167, 1.0000000000000615
168, 1.0000000000000615
169, 1.0000000000000615
170, 1.0000000000000615
171, 1.0000000000000615
172, 1.0000000000000615
173, 1.0000000000000615
174, 1.0000000000000615
175, 1.0000000000000615
176, 1.0000000000000615
177, 1.0000000000000615
178, 1.0000000000000615
179, 1.0000000000000615
180, 0.9986520542249373
181, 0.9982877789891995
182, 0.9985544462052188
183, 0.9985124218703374
184, 0.9983569709626441
185, 0.9980124174876668
186, 0.9982404048500806
187, 0.9989283759897793
188, 0.9997676129553301
189, 1.0007682603157937
190, 1.0018413794045082
191, 1.0029136307836648
192, 1.0060263549344524
193, 1.0086672450026721
194, 1.0107431638840307
195, 1.0125486995641941
196, 1.0128038805103403
197, 1.0132965601669692
198, 1.0125719547609837
199, 1.0117226733326996
200, 1.011167138391356
201, 1.0103265272877289
202, 1.0086652104975984
203, 1.0072502807987598
204, 1.005592754795625
205, 1.0043854404417802
206, 1.0032745413874398
207, 1.0016522288584369
208, 0.9996491131606748
209, 0.9979981643974317
210, 0.9967617218241683
211, 0.9948259197274762
212, 0.9936972094438834
213, 0.9930855970122473
214, 0.9921538326288959
215, 0.9909405872345488
216, 0.9898805331902626
217, 0.9891720702205119
218, 0.9877772904222103
219, 0.9854441353613235
220, 0.9829662659277181
221, 0.981452742976193
222, 0.9794776387060368
223, 0.9759350331764023
224, 0.9731859321051824
225, 0.9711160277181056
226, 0.9690822768919121
227, 0.9683489452690512
228, 0.9674884337066526
229, 0.9664782578425789
